distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name,date,month,hour,dayofweek,weekend,rush_hour,cab_freq,cab_type_mean
1.22,Uber,1543563176700,Northeastern University,Back Bay,7.5,1.0,ee2bff1b-5a10-42b1-abe3-67721f758aad,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-30 07:32:56.700,11,7,4,0,1,0.5043892922943535,15.743446497636441
1.8,Uber,1544759414559,Northeastern University,Theatre District,10.5,1.0,0756015d-2c78-4b95-9570-b72a34207853,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-14 03:50:14.559,12,3,4,0,0,0.5043892922943535,15.743446497636441
1.8,Uber,1544863511590,Northeastern University,Theatre District,10.5,1.0,51e4e47d-62ec-4475-babe-d2e982deeff1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-15 08:45:11.590,12,8,5,1,0,0.5043892922943535,15.743446497636441
1.8,Uber,1544737809127,Northeastern University,Theatre District,16.0,1.0,553ed9da-ecbe-494a-a830-34a3c7d5487a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-13 21:50:09.127,12,21,3,0,0,0.5043892922943535,15.743446497636441
1.8,Uber,1544945103890,Northeastern University,Theatre District,10.0,1.0,69599cad-fd5e-424f-891c-7b9f0418bf7a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-16 07:25:03.890,12,7,6,1,0,0.5043892922943535,15.743446497636441
1.8,Uber,1544939110944,Northeastern University,Theatre District,29.5,1.0,6bdd6955-92f1-4cd7-85bd-5a975d822a63,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-16 05:45:10.944,12,5,6,1,0,0.5043892922943535,15.743446497636441
1.8,Uber,1543425968052,Northeastern University,Theatre District,19.5,1.0,b35c3be1-ff5a-433e-9a41-698422601c94,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28 17:26:08.052,11,17,2,0,1,0.5043892922943535,15.743446497636441
2.8,Lyft,1543533191259,West End,Fenway,9.0,1.0,0d1ebf17-78e3-4d0d-949e-bf2b1328b4a0,lyft_line,Shared,2018-11-29 23:13:11.259,11,23,3,0,0,0.49561070770564647,16.91635687732342
2.8,Lyft,1544974211017,West End,Fenway,22.5,1.25,119c7380-703b-4811-8f2e-b8c4b4711897,lyft_plus,Lyft XL,2018-12-16 15:30:11.017,12,15,6,1,0,0.49561070770564647,16.91635687732342
2.8,Lyft,1543591375805,West End,Fenway,34.0,1.25,776b4c2d-259b-4e05-ae4c-75304356bb1b,lyft_lux,Lux Black,2018-11-30 15:22:55.805,11,15,4,0,1,0.49561070770564647,16.91635687732342
2.8,Lyft,1544916006249,West End,Fenway,26.0,1.25,bf0600ae-ebe8-4667-8cb3-606027bbe4b4,lyft_premier,Lux,2018-12-15 23:20:06.249,12,23,5,1,0,0.49561070770564647,16.91635687732342
2.8,Lyft,1545021907680,West End,Fenway,42.5,1.25,db3e9e90-0ee5-42cd-89f7-718c91bc5582,lyft_luxsuv,Lux Black XL,2018-12-17 04:45:07.680,12,4,0,0,0,0.49561070770564647,16.91635687732342
2.8,Lyft,1544849711242,West End,Fenway,13.5,1.25,f598fe2b-896d-4817-8517-8e297cd80b6b,lyft,Lyft,2018-12-15 04:55:11.242,12,4,5,1,0,0.49561070770564647,16.91635687732342
3.26,Lyft,1544958612525,North Station,Northeastern University,16.5,1.0,07ebd94f-a4b8-4936-b2df-58ab2afe9882,lyft_plus,Lyft XL,2018-12-16 11:10:12.525,12,11,6,1,0,0.49561070770564647,16.91635687732342
3.26,Lyft,1544677803354,North Station,Northeastern University,26.0,1.0,5d0767b8-d408-4a73-b3d2-0a21b9736ba7,lyft_lux,Lux Black,2018-12-13 05:10:03.354,12,5,3,0,0,0.49561070770564647,16.91635687732342
3.26,Lyft,1544764204928,North Station,Northeastern University,7.0,1.0,5d20553f-8b62-40c6-9586-f5332648cf30,lyft_line,Shared,2018-12-14 05:10:04.928,12,5,4,0,0,0.49561070770564647,16.91635687732342
3.26,Lyft,1543361242252,North Station,Northeastern University,11.0,1.0,61559b3c-acb3-421e-bd28-a0c688e78591,lyft,Lyft,2018-11-27 23:27:22.252,11,23,1,0,0,0.49561070770564647,16.91635687732342
3.26,Lyft,1544793305390,North Station,Northeastern University,19.5,1.0,70f28829-092e-4ac4-8319-377059542254,lyft_premier,Lux,2018-12-14 13:15:05.390,12,13,4,0,0,0.49561070770564647,16.91635687732342
3.26,Lyft,1543450419175,North Station,Northeastern University,34.0,1.0,d266c421-b06a-4709-a32e-c82efcc54a29,lyft_luxsuv,Lux Black XL,2018-11-29 00:13:39.175,11,0,3,0,0,0.49561070770564647,16.91635687732342
1.19,Lyft,1543851782878,Theatre District,Haymarket Square,9.0,1.0,72f78dde-c7bb-41dc-b370-7db39862cbc5,lyft,Lyft,2018-12-03 15:43:02.878,12,15,0,0,1,0.49561070770564647,16.91635687732342
1.19,Lyft,1544909109687,Theatre District,Haymarket Square,13.5,1.0,73f21c5c-6135-455c-b388-1b2512c331fa,lyft_plus,Lyft XL,2018-12-15 21:25:09.687,12,21,5,1,0,0.49561070770564647,16.91635687732342
1.19,Lyft,1543593784909,Theatre District,Haymarket Square,19.5,1.0,7b49c4c5-1945-43e4-ac61-70ad9ea78197,lyft_lux,Lux Black,2018-11-30 16:03:04.909,11,16,4,0,1,0.49561070770564647,16.91635687732342
1.19,Lyft,1543762676108,Theatre District,Haymarket Square,26.0,1.0,7d43c286-543b-4c93-87d0-275b873ad0c4,lyft_luxsuv,Lux Black XL,2018-12-02 14:57:56.108,12,14,6,1,0,0.49561070770564647,16.91635687732342
1.19,Lyft,1545133506999,Theatre District,Haymarket Square,16.5,1.0,c1c206e7-9a89-439b-9072-4b6483caa5c6,lyft_premier,Lux,2018-12-18 11:45:06.999,12,11,1,0,0,0.49561070770564647,16.91635687732342
1.19,Lyft,1543578182281,Theatre District,Haymarket Square,5.0,1.0,e2a5d812-dfa8-4eda-bdac-66e979f7d540,lyft_line,Shared,2018-11-30 11:43:02.281,11,11,4,0,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543632189212,North End,Theatre District,5.0,1.0,59859105-d2cd-4211-8374-0d4bfb670265,lyft_line,Shared,2018-12-01 02:43:09.212,12,2,5,1,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543774987307,North End,Theatre District,27.5,1.0,a4258a2f-6121-43c6-9bf8-7d80edbd9538,lyft_luxsuv,Lux Black XL,2018-12-02 18:23:07.307,12,18,6,1,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1545048005661,North End,Theatre District,7.0,1.0,b79fe238-1222-4b5c-86aa-11188a8f8b04,lyft,Lyft,2018-12-17 12:00:05.661,12,12,0,0,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543775878337,North End,Theatre District,19.5,1.0,db25b410-d935-4a24-ae31-3ae633c24670,lyft_lux,Lux Black,2018-12-02 18:37:58.337,12,18,6,1,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543296263530,North End,Theatre District,13.5,1.0,eaf83aa9-b0bc-4632-abac-8286312484d7,lyft_premier,Lux,2018-11-27 05:24:23.530,11,5,1,0,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1544943904999,North End,Theatre District,13.5,1.0,ec9afd13-f5fb-41ac-bab4-75af3e8dd1d2,lyft_plus,Lyft XL,2018-12-16 07:05:04.999,12,7,6,1,0,0.49561070770564647,16.91635687732342
0.98,Uber,1543411927703,North End,West End,10.5,1.0,000baa63-5e1c-4f9d-891c-e4e78e830199,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28 13:32:07.703,11,13,2,0,0,0.5043892922943535,15.743446497636441
0.98,Uber,1543835882384,North End,West End,27.5,1.0,168757ef-395b-4461-8a38-d8c84a7068e4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-03 11:18:02.384,12,11,0,0,0,0.5043892922943535,15.743446497636441
0.98,Uber,1543510383076,North End,West End,7.0,1.0,1bc3d218-cfb5-4411-8c93-df88bb4591ed,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29 16:53:03.076,11,16,3,0,1,0.5043892922943535,15.743446497636441
0.98,Uber,1544937303541,North End,West End,15.0,1.0,3c9c06c1-ee91-4316-a1cc-8e64bd901ac1,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-16 05:15:03.541,12,5,6,1,0,0.5043892922943535,15.743446497636441
0.98,Uber,1544940911530,North End,West End,7.0,1.0,c23e3cd9-a755-40e8-a6e3-d6ee8604ec05,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-16 06:15:11.530,12,6,6,1,0,0.5043892922943535,15.743446497636441
1.28,Lyft,1545013812233,Haymarket Square,Financial District,3.5,1.0,05eaf327-0aa6-4e82-96ad-b065acaa2bc5,lyft_line,Shared,2018-12-17 02:30:12.233,12,2,0,0,0,0.49561070770564647,16.91635687732342
1.28,Lyft,1543652282789,Haymarket Square,Financial District,26.0,1.0,20fda2b3-041a-40d2-aa0e-38fa9bfe91e8,lyft_luxsuv,Lux Black XL,2018-12-01 08:18:02.789,12,8,5,1,0,0.49561070770564647,16.91635687732342
1.28,Lyft,1543265230023,Haymarket Square,Financial District,11.0,1.0,7456517e-b9e4-45e6-96db-94a52fc82018,lyft_plus,Lyft XL,2018-11-26 20:47:10.023,11,20,0,0,0,0.49561070770564647,16.91635687732342
1.28,Lyft,1543230670152,Haymarket Square,Financial District,13.5,1.0,a2da9662-b32a-48a1-a6a3-74572c47d57e,lyft_premier,Lux,2018-11-26 11:11:10.152,11,11,0,0,0,0.49561070770564647,16.91635687732342
1.28,Lyft,1544918704638,Haymarket Square,Financial District,7.0,1.0,a9aeb05c-717f-4a58-8745-eec5ed28a6ae,lyft,Lyft,2018-12-16 00:05:04.638,12,0,6,1,0,0.49561070770564647,16.91635687732342
1.28,Lyft,1543428682509,Haymarket Square,Financial District,16.5,1.0,f8d74ea0-9b61-41ae-87e8-f98cad871d5d,lyft_lux,Lux Black,2018-11-28 18:11:22.509,11,18,2,0,1,0.49561070770564647,16.91635687732342
2.49,Lyft,1543824783768,Back Bay,South Station,19.5,1.0,3eae6107-00a6-4a1b-9c11-fda4b99e7b36,lyft_plus,Lyft XL,2018-12-03 08:13:03.768,12,8,0,0,1,0.49561070770564647,16.91635687732342
2.49,Lyft,1544777705002,Back Bay,South Station,11.0,1.0,775e387a-bece-45f1-b99c-a5cc54aa062c,lyft,Lyft,2018-12-14 08:55:05.002,12,8,4,0,1,0.49561070770564647,16.91635687732342
2.49,Lyft,1543864082040,Back Bay,South Station,22.5,1.0,7d0d94fb-cf12-494a-910b-ec4d4f1c9b88,lyft_premier,Lux,2018-12-03 19:08:02.040,12,19,0,0,0,0.49561070770564647,16.91635687732342
2.49,Lyft,1543687977735,Back Bay,South Station,7.0,1.0,df5213d4-c8af-4b34-9d27-99859473f050,lyft_line,Shared,2018-12-01 18:12:57.735,12,18,5,1,0,0.49561070770564647,16.91635687732342
2.49,Lyft,1544698508434,Back Bay,South Station,26.0,1.0,f89974e1-238e-4338-adc6-8fb681c184de,lyft_lux,Lux Black,2018-12-13 10:55:08.434,12,10,3,0,0,0.49561070770564647,16.91635687732342
1.36,Uber,1544908812070,Beacon Hill,Haymarket Square,16.0,1.0,430e25ca-4896-422b-9ccf-8dabe9bc8967,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-15 21:20:12.070,12,21,5,1,0,0.5043892922943535,15.743446497636441
1.36,Uber,1545095710009,Beacon Hill,Haymarket Square,8.5,1.0,459b5fcc-1949-4d0b-8af5-2ce6295c7812,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-18 01:15:10.009,12,1,1,0,0,0.5043892922943535,15.743446497636441
1.36,Uber,1545060607517,Beacon Hill,Haymarket Square,8.5,1.0,5fe61cd1-8f8a-4e4c-a92e-d76de3675782,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-17 15:30:07.517,12,15,0,0,1,0.5043892922943535,15.743446497636441
1.36,Uber,1543347202227,Beacon Hill,Haymarket Square,27.5,1.0,7a55dbbc-8c75-4720-b39d-c393b3b9c08d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27 19:33:22.227,11,19,1,0,0,0.5043892922943535,15.743446497636441
1.36,Uber,1543272969711,Beacon Hill,Haymarket Square,12.5,1.0,99062071-1b72-4293-92e8-be0c9713b6b5,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26 22:56:09.711,11,22,0,0,0,0.5043892922943535,15.743446497636441
1.36,Uber,1545138908713,Beacon Hill,Haymarket Square,8.5,1.0,e5bac7d2-7754-4a8a-8bb6-06446551fb10,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-18 13:15:08.713,12,13,1,0,0,0.5043892922943535,15.743446497636441
3.53,Uber,1543354042597,Back Bay,South Station,33.5,1.0,613f6c9d-7d74-4492-888a-f6438891c8a8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27 21:27:22.597,11,21,1,0,0,0.5043892922943535,15.743446497636441
3.53,Uber,1544798107025,Back Bay,South Station,10.5,1.0,9707a523-d26a-4d11-ba11-1bc82cab81c0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-14 14:35:07.025,12,14,4,0,0,0.5043892922943535,15.743446497636441
3.53,Uber,1544958605791,Back Bay,South Station,9.0,1.0,9fa7b39d-0c4e-4baf-b367-3df4fddaf5d5,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-16 11:10:05.791,12,11,6,1,0,0.5043892922943535,15.743446497636441
3.53,Uber,1543592886448,Back Bay,South Station,10.5,1.0,c85532ee-cfe5-4180-b7ed-c157dfc00462,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-30 15:48:06.448,11,15,4,0,1,0.5043892922943535,15.743446497636441
3.53,Uber,1544398108577,Back Bay,South Station,23.5,1.0,cd41c894-4e90-420f-beda-5e2c017f7026,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-09 23:28:28.577,12,23,6,1,0,0.5043892922943535,15.743446497636441
3.53,Uber,1543446847786,Back Bay,South Station,17.0,1.0,f0516226-5ada-41c2-85a8-be774d6ff4e2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28 23:14:07.786,11,23,2,0,0,0.5043892922943535,15.743446497636441
2.86,Lyft,1543452550757,West End,Fenway,32.5,1.0,31c95a26-91e5-4062-8a5a-ed3e4a29c96d,lyft_luxsuv,Lux Black XL,2018-11-29 00:49:10.757,11,0,3,0,0,0.49561070770564647,16.91635687732342
3.16,Lyft,1544812815542,North End,Back Bay,38.5,1.0,6b6279dc-9e03-4f6a-ac96-016788a94657,lyft_luxsuv,Lux Black XL,2018-12-14 18:40:15.542,12,18,4,0,1,0.49561070770564647,16.91635687732342
2.86,Lyft,1544409312528,West End,Fenway,27.5,1.0,7c0a0bef-1a0f-4f8b-8065-73af338ebf5e,lyft_lux,Lux Black,2018-12-10 02:35:12.528,12,2,0,0,0,0.49561070770564647,16.91635687732342
3.16,Lyft,1543545481135,North End,Back Bay,22.5,1.0,9c03266b-bfe5-4b11-9a65-7c32fd2dd6fa,lyft_premier,Lux,2018-11-30 02:38:01.135,11,2,4,0,0,0.49561070770564647,16.91635687732342
2.86,Lyft,1545151508259,West End,Fenway,19.5,1.0,9c09c581-10da-402b-89c4-b3e95a1bb353,lyft_premier,Lux,2018-12-18 16:45:08.259,12,16,1,0,1,0.49561070770564647,16.91635687732342
2.86,Lyft,1544964009542,West End,Fenway,10.5,1.0,a79bab14-01d7-4b5d-86dc-3e7e9e52f2a3,lyft,Lyft,2018-12-16 12:40:09.542,12,12,6,1,0,0.49561070770564647,16.91635687732342
2.86,Lyft,1543328663577,West End,Fenway,16.5,1.0,d7b1d0e7-3554-4f55-b49f-5fc434da806b,lyft_plus,Lyft XL,2018-11-27 14:24:23.577,11,14,1,0,0,0.49561070770564647,16.91635687732342
2.86,Lyft,1543905184301,West End,Fenway,7.0,1.0,f428fc2f-dd71-4794-830e-c58d069b9072,lyft_line,Shared,2018-12-04 06:33:04.301,12,6,1,0,1,0.49561070770564647,16.91635687732342
3.16,Lyft,1543487578575,North End,Back Bay,7.0,1.0,f6d34ccd-1e99-41c3-9437-5677e7c8972c,lyft_line,Shared,2018-11-29 10:32:58.575,11,10,3,0,0,0.49561070770564647,16.91635687732342
2.8,Uber,1543265589919,Boston University,West End,29.5,1.0,4b016335-60a2-4f84-9fc9-e40bd7eea0ab,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26 20:53:09.919,11,20,0,0,0,0.5043892922943535,15.743446497636441
2.8,Uber,1543424172331,Boston University,West End,9.5,1.0,586b48ef-850f-4932-95dc-78a8e2727edc,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28 16:56:12.331,11,16,2,0,1,0.5043892922943535,15.743446497636441
2.8,Uber,1544867706882,Boston University,West End,17.0,1.0,5ea8685c-a0cc-4821-9242-6aa567c3265f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-15 09:55:06.882,12,9,5,1,0,0.5043892922943535,15.743446497636441
2.8,Uber,1543712285304,Boston University,West End,22.5,1.0,62e7f871-d71f-469d-b477-465428dd13fd,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-02 00:58:05.304,12,0,6,1,0,0.5043892922943535,15.743446497636441
2.8,Uber,1543770176279,Boston University,West End,10.0,1.0,6e458dbd-34f9-49b3-9cad-938435689919,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-02 17:02:56.279,12,17,6,1,0,0.5043892922943535,15.743446497636441
2.8,Uber,1543497479619,Boston University,West End,9.5,1.0,fa4aa0af-0eb2-49ad-9a33-939c4cf04e58,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29 13:17:59.619,11,13,3,0,0,0.5043892922943535,15.743446497636441
2.48,Lyft,1543535282507,Back Bay,North End,38.5,1.0,a64942c3-c9cd-44d4-87bf-6ce50c06fe49,lyft_luxsuv,Lux Black XL,2018-11-29 23:48:02.507,11,23,3,0,0,0.49561070770564647,16.91635687732342
2.48,Lyft,1544859303786,Back Bay,North End,27.5,1.0,f0dffce2-e9e3-4014-b8be-cc532a3de306,lyft_lux,Lux Black,2018-12-15 07:35:03.786,12,7,5,1,0,0.49561070770564647,16.91635687732342
1.3,Uber,1543606086448,Theatre District,South Station,21.5,1.0,25dce2c1-cc4d-4811-8e78-9934ad63400d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-30 19:28:06.448,11,19,4,0,0,0.5043892922943535,15.743446497636441
1.3,Uber,1544888711677,Theatre District,South Station,22.0,1.0,2db6493a-68d3-4243-875a-37bea7175acf,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-15 15:45:11.677,12,15,5,1,0,0.5043892922943535,15.743446497636441
1.3,Uber,1543427184916,Theatre District,South Station,13.5,1.0,632abb01-2923-4c35-ab80-475cfab95e05,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28 17:46:24.916,11,17,2,0,1,0.5043892922943535,15.743446497636441
1.3,Uber,1543682586721,Theatre District,South Station,13.5,1.0,6434f5eb-257d-40c9-bfac-5a007fd4a709,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-01 16:43:06.721,12,16,5,1,0,0.5043892922943535,15.743446497636441
1.3,Uber,1545057010104,Theatre District,South Station,33.0,1.0,d0dccbac-2d07-42c2-8aac-99cf4b536709,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-17 14:30:10.104,12,14,0,0,0,0.5043892922943535,15.743446497636441
1.3,Uber,1543458559908,Theatre District,South Station,9.0,1.0,ef0fa37a-82bd-42d3-87e4-548eedcec3c4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29 02:29:19.908,11,2,3,0,0,0.5043892922943535,15.743446497636441
2.4,Lyft,1543876681367,Back Bay,South Station,7.0,1.0,4d89aa16-52a2-45d3-bbd4-edc3d7c0f349,lyft_line,Shared,2018-12-03 22:38:01.367,12,22,0,0,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1543458728058,Northeastern University,West End,11.0,1.0,17bb1eac-30b4-4978-a19c-1a779f726ad3,lyft,Lyft,2018-11-29 02:32:08.058,11,2,3,0,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1543461787937,Northeastern University,West End,19.5,1.0,276aa6d9-edc6-4897-925f-ff03200a311c,lyft_premier,Lux,2018-11-29 03:23:07.937,11,3,3,0,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1544868008395,Northeastern University,West End,26.0,1.0,3ff8b675-c1e7-44ec-ac9e-95bcf2bcae53,lyft_lux,Lux Black,2018-12-15 10:00:08.395,12,10,5,1,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1543300221967,Northeastern University,West End,34.0,1.0,4200d877-3773-41a1-988b-b64a0990a519,lyft_luxsuv,Lux Black XL,2018-11-27 06:30:21.967,11,6,1,0,1,0.49561070770564647,16.91635687732342
3.05,Lyft,1543678381288,Northeastern University,West End,7.0,1.0,72c0e37b-0c53-4434-ad1a-359c7c432433,lyft_line,Shared,2018-12-01 15:33:01.288,12,15,5,1,0,0.49561070770564647,16.91635687732342
3.05,Lyft,1545058809674,Northeastern University,West End,16.5,1.0,89c7268c-c142-4a2c-bab9-6fd514ab7228,lyft_plus,Lyft XL,2018-12-17 15:00:09.674,12,15,0,0,1,0.49561070770564647,16.91635687732342
1.66,Lyft,1543409183176,West End,South Station,5.0,1.0,0ac98a56-0873-48f2-9bbb-fd68964fb6ca,lyft_line,Shared,2018-11-28 12:46:23.176,11,12,2,0,0,0.49561070770564647,16.91635687732342
1.74,Lyft,1543448977131,South Station,West End,19.5,1.0,1f9c954d-5ac9-4382-b1c0-7bdd2c80ce74,lyft_lux,Lux Black,2018-11-28 23:49:37.131,11,23,2,0,0,0.49561070770564647,16.91635687732342
1.66,Lyft,1543831079744,West End,South Station,13.5,1.0,3b191b31-862b-4fe9-87e0-807bd50b8160,lyft_plus,Lyft XL,2018-12-03 09:57:59.744,12,9,0,0,1,0.49561070770564647,16.91635687732342
1.74,Lyft,1543314262080,South Station,West End,13.5,1.0,5eeb5de1-f75c-493f-b44f-37d4621b1729,lyft_plus,Lyft XL,2018-11-27 10:24:22.080,11,10,1,0,0,0.49561070770564647,16.91635687732342
1.66,Lyft,1543457207195,West End,South Station,9.0,1.0,8481efc6-87b0-4a1e-92b5-b6d370e2d0d9,lyft,Lyft,2018-11-29 02:06:47.195,11,2,3,0,0,0.49561070770564647,16.91635687732342
1.66,Lyft,1543295543474,West End,South Station,26.0,1.0,99cf9ee9-8fd9-4a7e-bd7e-6c1e736d5b09,lyft_luxsuv,Lux Black XL,2018-11-27 05:12:23.474,11,5,1,0,0,0.49561070770564647,16.91635687732342
1.74,Lyft,1543450423084,South Station,West End,5.0,1.0,9f921965-2bbe-487f-beec-ada3fa97a2c0,lyft_line,Shared,2018-11-29 00:13:43.084,11,0,3,0,0,0.49561070770564647,16.91635687732342
1.74,Lyft,1545037507456,South Station,West End,26.0,1.0,a7091f08-4662-49e2-a88d-c50a0cf8d65c,lyft_luxsuv,Lux Black XL,2018-12-17 09:05:07.456,12,9,0,0,1,0.49561070770564647,16.91635687732342
1.74,Lyft,1544864104190,South Station,West End,9.0,1.0,ac7f000a-e4f3-45aa-90fd-580df7304bec,lyft,Lyft,2018-12-15 08:55:04.190,12,8,5,1,0,0.49561070770564647,16.91635687732342
1.74,Lyft,1543612078291,South Station,West End,16.5,1.0,c2d7e454-4793-4fb7-8a9e-27c5995bc721,lyft_premier,Lux,2018-11-30 21:07:58.291,11,21,4,0,0,0.49561070770564647,16.91635687732342
1.66,Lyft,1545118208492,West End,South Station,19.5,1.0,df1b0d9c-9dcf-4c3e-9129-f6b5f6ba21de,lyft_lux,Lux Black,2018-12-18 07:30:08.492,12,7,1,0,1,0.49561070770564647,16.91635687732342
1.66,Lyft,1543462328134,West End,South Station,16.5,1.0,e4c90a90-e18d-48c7-b84c-5a327d8f47f2,lyft_premier,Lux,2018-11-29 03:32:08.134,11,3,3,0,0,0.49561070770564647,16.91635687732342
1.34,Uber,1543439288895,Back Bay,Northeastern University,8.5,1.0,3440e5e5-e623-4d97-973d-4b5e1708e163,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28 21:08:08.895,11,21,2,0,0,0.5043892922943535,15.743446497636441
1.34,Uber,1544707210777,Back Bay,Northeastern University,8.5,1.0,88cee263-77d5-490f-b283-b1b8b3485652,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-13 13:20:10.777,12,13,3,0,0,0.5043892922943535,15.743446497636441
1.34,Uber,1543530496826,Back Bay,Northeastern University,17.0,1.0,b2d1d644-58a8-4b5a-819e-4464383d9442,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29 22:28:16.826,11,22,3,0,0,0.5043892922943535,15.743446497636441
1.34,Uber,1544797512542,Back Bay,Northeastern University,8.5,1.0,c59fc831-095a-42d0-97bd-6c9b31f94f17,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-14 14:25:12.542,12,14,4,0,0,0.5043892922943535,15.743446497636441
1.34,Uber,1543591986636,Back Bay,Northeastern University,12.0,1.0,ca372ecd-34d3-4353-9249-2bb8079baf5d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-30 15:33:06.636,11,15,4,0,1,0.5043892922943535,15.743446497636441
1.34,Uber,1543648080784,Back Bay,Northeastern University,26.5,1.0,f53fbdbf-98f3-43f4-b75f-07e34096a0af,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-01 07:08:00.784,12,7,5,1,0,0.5043892922943535,15.743446497636441
0.66,Lyft,1543811284878,Financial District,South Station,38.5,1.5,0ebcf9f2-7911-4be7-bfb1-7a0cdc81ccc4,lyft_luxsuv,Lux Black XL,2018-12-03 04:28:04.878,12,4,0,0,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1544982607693,Financial District,South Station,13.5,1.5,332a642c-827e-479d-9bf8-1e9d1c9c041d,lyft_premier,Lux,2018-12-16 17:50:07.693,12,17,6,1,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1544408922788,Financial District,South Station,7.0,1.0,4e125fcc-8872-4bef-ad61-462217c57bae,lyft_line,Shared,2018-12-10 02:28:42.788,12,2,0,0,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1544832004213,Financial District,South Station,13.5,1.5,6171e64b-0d15-4b5e-acb8-d6e39f87dac7,lyft_plus,Lyft XL,2018-12-15 00:00:04.213,12,0,5,1,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1543365022345,Financial District,South Station,10.5,1.5,9e98e03b-a3f1-4e1d-b53f-e1e328be6394,lyft,Lyft,2018-11-28 00:30:22.345,11,0,2,0,0,0.49561070770564647,16.91635687732342
0.66,Lyft,1543419668532,Financial District,South Station,22.5,1.5,c8dcf2f1-d242-4afa-94d0-de8f0c2ec6c0,lyft_lux,Lux Black,2018-11-28 15:41:08.532,11,15,2,0,1,0.49561070770564647,16.91635687732342
2.3,Lyft,1543418767891,Haymarket Square,Back Bay,7.0,1.0,069153f5-2f66-4ae0-abb2-dd66d3066cbb,lyft_line,Shared,2018-11-28 15:26:07.891,11,15,2,0,1,0.49561070770564647,16.91635687732342
